timestamp,open_time,symbol,open,high,low,close,confirm,source_record_id
2026-03-03T07:00:00Z,1772521200000,BTCUSDT,68074.2,68233,67917.1,68144.3,1,okx-mark:BTC-USDT-SWAP:1772521200000
2026-03-03T08:00:00Z,1772524800000,BTCUSDT,68142.6,68287.3,66871.5,66977.3,1,okx-mark:BTC-USDT-SWAP:1772524800000
2026-03-03T09:00:00Z,1772528400000,BTCUSDT,66977.3,67161,66330.5,66627.2,1,okx-mark:BTC-USDT-SWAP:1772528400000
2026-03-03T10:00:00Z,1772532000000,BTCUSDT,66626.5,66978,66414.5,66830.6,1,okx-mark:BTC-USDT-SWAP:1772532000000
2026-03-03T11:00:00Z,1772535600000,BTCUSDT,66830.7,67134.7,66741.4,66995.7,1,okx-mark:BTC-USDT-SWAP:1772535600000
2026-03-03T12:00:00Z,1772539200000,BTCUSDT,66995.8,67924.8,66995.4,67359.7,1,okx-mark:BTC-USDT-SWAP:1772539200000
2026-03-03T13:00:00Z,1772542800000,BTCUSDT,67359.9,67404.2,66605.3,66895.7,1,okx-mark:BTC-USDT-SWAP:1772542800000
2026-03-03T14:00:00Z,1772546400000,BTCUSDT,66896.1,67560,66117.2,66531.2,1,okx-mark:BTC-USDT-SWAP:1772546400000
2026-03-03T15:00:00Z,1772550000000,BTCUSDT,66530.5,67801,66436.8,67680.4,1,okx-mark:BTC-USDT-SWAP:1772550000000
2026-03-03T16:00:00Z,1772553600000,BTCUSDT,67684.1,68947.7,67441.8,68125.2,1,okx-mark:BTC-USDT-SWAP:1772553600000
2026-03-03T17:00:00Z,1772557200000,BTCUSDT,68125.1,68358,67579.6,68273.4,1,okx-mark:BTC-USDT-SWAP:1772557200000
2026-03-03T18:00:00Z,1772560800000,BTCUSDT,68271.7,68865.8,67933.2,68585.2,1,okx-mark:BTC-USDT-SWAP:1772560800000
2026-03-03T19:00:00Z,1772564400000,BTCUSDT,68588.9,68845.1,68282.5,68396.4,1,okx-mark:BTC-USDT-SWAP:1772564400000
2026-03-03T20:00:00Z,1772568000000,BTCUSDT,68396.3,68559.3,68046.8,68235.7,1,okx-mark:BTC-USDT-SWAP:1772568000000
2026-03-03T21:00:00Z,1772571600000,BTCUSDT,68232.6,68232.8,67786.1,67978.5,1,okx-mark:BTC-USDT-SWAP:1772571600000
2026-03-03T22:00:00Z,1772575200000,BTCUSDT,67978.7,68487.8,67978.7,68280.4,1,okx-mark:BTC-USDT-SWAP:1772575200000
2026-03-03T23:00:00Z,1772578800000,BTCUSDT,68280,68828.3,68210.4,68295.7,1,okx-mark:BTC-USDT-SWAP:1772578800000
2026-03-04T00:00:00Z,1772582400000,BTCUSDT,68295.6,68387.8,67829.3,68057.2,1,okx-mark:BTC-USDT-SWAP:1772582400000
2026-03-04T01:00:00Z,1772586000000,BTCUSDT,68057.4,68875,67920.4,68384.5,1,okx-mark:BTC-USDT-SWAP:1772586000000
2026-03-04T02:00:00Z,1772589600000,BTCUSDT,68385.9,68418.1,67944.4,68282.9,1,okx-mark:BTC-USDT-SWAP:1772589600000
2026-03-04T03:00:00Z,1772593200000,BTCUSDT,68282.8,68359.4,67362.3,67692.2,1,okx-mark:BTC-USDT-SWAP:1772593200000
2026-03-04T04:00:00Z,1772596800000,BTCUSDT,67692,67917.1,67418.9,67750.3,1,okx-mark:BTC-USDT-SWAP:1772596800000
2026-03-04T05:00:00Z,1772600400000,BTCUSDT,67750.4,68340.2,67636,68171.4,1,okx-mark:BTC-USDT-SWAP:1772600400000
2026-03-04T06:00:00Z,1772604000000,BTCUSDT,68171.5,68646.2,68004.1,68464.9,1,okx-mark:BTC-USDT-SWAP:1772604000000
2026-03-04T07:00:00Z,1772607600000,BTCUSDT,68464.9,69596.4,68307.8,69458.4,1,okx-mark:BTC-USDT-SWAP:1772607600000
2026-03-04T08:00:00Z,1772611200000,BTCUSDT,69458.4,71174.7,69104.9,70988.2,1,okx-mark:BTC-USDT-SWAP:1772611200000
2026-03-04T09:00:00Z,1772614800000,BTCUSDT,70989.2,71876.9,70694.3,71493.7,1,okx-mark:BTC-USDT-SWAP:1772614800000
2026-03-04T10:00:00Z,1772618400000,BTCUSDT,71493.6,71847.6,71172.8,71310.1,1,okx-mark:BTC-USDT-SWAP:1772618400000
2026-03-04T11:00:00Z,1772622000000,BTCUSDT,71313.3,71467.8,70899.2,71087.5,1,okx-mark:BTC-USDT-SWAP:1772622000000
2026-03-04T12:00:00Z,1772625600000,BTCUSDT,71087.6,71333.5,70562.3,71311.5,1,okx-mark:BTC-USDT-SWAP:1772625600000
2026-03-04T13:00:00Z,1772629200000,BTCUSDT,71311.5,71589.9,71175.1,71446.6,1,okx-mark:BTC-USDT-SWAP:1772629200000
2026-03-04T14:00:00Z,1772632800000,BTCUSDT,71446.5,72606.1,71292.9,71582.9,1,okx-mark:BTC-USDT-SWAP:1772632800000
2026-03-04T15:00:00Z,1772636400000,BTCUSDT,71582.8,73442,71573.7,73354.8,1,okx-mark:BTC-USDT-SWAP:1772636400000
2026-03-04T16:00:00Z,1772640000000,BTCUSDT,73354.2,73476.9,72501.6,73250.9,1,okx-mark:BTC-USDT-SWAP:1772640000000
2026-03-04T17:00:00Z,1772643600000,BTCUSDT,73250.8,73704,72909.3,73178.9,1,okx-mark:BTC-USDT-SWAP:1772643600000
2026-03-04T18:00:00Z,1772647200000,BTCUSDT,73178.9,73661.4,72870.8,73656.3,1,okx-mark:BTC-USDT-SWAP:1772647200000
2026-03-04T19:00:00Z,1772650800000,BTCUSDT,73656,74017.1,73477.8,73584.8,1,okx-mark:BTC-USDT-SWAP:1772650800000
2026-03-04T20:00:00Z,1772654400000,BTCUSDT,73584.9,73678.6,73022.7,73022.7,1,okx-mark:BTC-USDT-SWAP:1772654400000
2026-03-04T21:00:00Z,1772658000000,BTCUSDT,73024.3,73285.5,72840.1,73274.1,1,okx-mark:BTC-USDT-SWAP:1772658000000
2026-03-04T22:00:00Z,1772661600000,BTCUSDT,73274.2,73495.1,72600.4,72677.8,1,okx-mark:BTC-USDT-SWAP:1772661600000
2026-03-04T23:00:00Z,1772665200000,BTCUSDT,72678.1,72831.5,72294.1,72628.3,1,okx-mark:BTC-USDT-SWAP:1772665200000
2026-03-05T00:00:00Z,1772668800000,BTCUSDT,72629.2,72971.5,72514.9,72727.5,1,okx-mark:BTC-USDT-SWAP:1772668800000
2026-03-05T01:00:00Z,1772672400000,BTCUSDT,72727.7,73245.9,72374.6,72511.6,1,okx-mark:BTC-USDT-SWAP:1772672400000
2026-03-05T02:00:00Z,1772676000000,BTCUSDT,72511.4,72858.3,72311.2,72479.2,1,okx-mark:BTC-USDT-SWAP:1772676000000
2026-03-05T03:00:00Z,1772679600000,BTCUSDT,72479.1,72724.6,72310.8,72470.3,1,okx-mark:BTC-USDT-SWAP:1772679600000
2026-03-05T04:00:00Z,1772683200000,BTCUSDT,72470.1,73058.8,72412.1,72791,1,okx-mark:BTC-USDT-SWAP:1772683200000
2026-03-05T05:00:00Z,1772686800000,BTCUSDT,72790.8,72891.4,72224.7,72380.7,1,okx-mark:BTC-USDT-SWAP:1772686800000
2026-03-05T06:00:00Z,1772690400000,BTCUSDT,72380.7,72631.9,72010.6,72522.8,1,okx-mark:BTC-USDT-SWAP:1772690400000
2026-03-05T07:00:00Z,1772694000000,BTCUSDT,72523,72636.7,71743.3,72028.6,1,okx-mark:BTC-USDT-SWAP:1772694000000
2026-03-05T08:00:00Z,1772697600000,BTCUSDT,72028.8,72351.4,71735.8,72311.5,1,okx-mark:BTC-USDT-SWAP:1772697600000
2026-03-05T09:00:00Z,1772701200000,BTCUSDT,72311.5,72853.1,72272.5,72576.7,1,okx-mark:BTC-USDT-SWAP:1772701200000
2026-03-05T10:00:00Z,1772704800000,BTCUSDT,72576.6,73521.5,72490.4,73352.8,1,okx-mark:BTC-USDT-SWAP:1772704800000
2026-03-05T11:00:00Z,1772708400000,BTCUSDT,73352.9,73418.7,72746.4,72890.4,1,okx-mark:BTC-USDT-SWAP:1772708400000
2026-03-05T12:00:00Z,1772712000000,BTCUSDT,72890.1,73040.1,72632.2,72854.4,1,okx-mark:BTC-USDT-SWAP:1772712000000
2026-03-05T13:00:00Z,1772715600000,BTCUSDT,72854.4,72911.4,72165,72428.5,1,okx-mark:BTC-USDT-SWAP:1772715600000
2026-03-05T14:00:00Z,1772719200000,BTCUSDT,72428.5,72802.8,71930.3,72564.9,1,okx-mark:BTC-USDT-SWAP:1772719200000
2026-03-05T15:00:00Z,1772722800000,BTCUSDT,72565.6,72738.5,71131.4,71614.4,1,okx-mark:BTC-USDT-SWAP:1772722800000
2026-03-05T16:00:00Z,1772726400000,BTCUSDT,71614.4,71625.9,70763.4,71274.2,1,okx-mark:BTC-USDT-SWAP:1772726400000
2026-03-05T17:00:00Z,1772730000000,BTCUSDT,71274.4,71539.2,70612.4,70681.4,1,okx-mark:BTC-USDT-SWAP:1772730000000
2026-03-05T18:00:00Z,1772733600000,BTCUSDT,70679.5,71057.7,70622.6,70962,1,okx-mark:BTC-USDT-SWAP:1772733600000
2026-03-05T19:00:00Z,1772737200000,BTCUSDT,70961.9,71396.9,70835.2,70893.5,1,okx-mark:BTC-USDT-SWAP:1772737200000
2026-03-05T20:00:00Z,1772740800000,BTCUSDT,70888.2,71357,70813.9,71216,1,okx-mark:BTC-USDT-SWAP:1772740800000
2026-03-05T21:00:00Z,1772744400000,BTCUSDT,71216.2,71524.3,70984.4,71101.3,1,okx-mark:BTC-USDT-SWAP:1772744400000
2026-03-05T22:00:00Z,1772748000000,BTCUSDT,71102.3,71334.4,71035.7,71173,1,okx-mark:BTC-USDT-SWAP:1772748000000
2026-03-05T23:00:00Z,1772751600000,BTCUSDT,71172.9,71262.9,70748.1,70847.9,1,okx-mark:BTC-USDT-SWAP:1772751600000
2026-03-06T00:00:00Z,1772755200000,BTCUSDT,70847.9,71025.2,70745.8,70961.9,1,okx-mark:BTC-USDT-SWAP:1772755200000
2026-03-06T01:00:00Z,1772758800000,BTCUSDT,70961.2,71264.7,70352.3,71216.1,1,okx-mark:BTC-USDT-SWAP:1772758800000
2026-03-06T02:00:00Z,1772762400000,BTCUSDT,71216.8,71396.6,70988.4,71222.8,1,okx-mark:BTC-USDT-SWAP:1772762400000
2026-03-06T03:00:00Z,1772766000000,BTCUSDT,71222.2,71270.2,70966,71052.4,1,okx-mark:BTC-USDT-SWAP:1772766000000
2026-03-06T04:00:00Z,1772769600000,BTCUSDT,71052.3,71091.9,70251.6,70588.1,1,okx-mark:BTC-USDT-SWAP:1772769600000
2026-03-06T05:00:00Z,1772773200000,BTCUSDT,70588,70635.9,70110.5,70405.6,1,okx-mark:BTC-USDT-SWAP:1772773200000
2026-03-06T06:00:00Z,1772776800000,BTCUSDT,70405.1,70823.4,70236.2,70568.4,1,okx-mark:BTC-USDT-SWAP:1772776800000
2026-03-06T07:00:00Z,1772780400000,BTCUSDT,70568.5,71152.4,70438.5,71026.2,1,okx-mark:BTC-USDT-SWAP:1772780400000
2026-03-06T08:00:00Z,1772784000000,BTCUSDT,71026.2,71039.1,70699.9,70757.7,1,okx-mark:BTC-USDT-SWAP:1772784000000
2026-03-06T09:00:00Z,1772787600000,BTCUSDT,70757.7,70780.7,70269.1,70528.8,1,okx-mark:BTC-USDT-SWAP:1772787600000
2026-03-06T10:00:00Z,1772791200000,BTCUSDT,70528.1,70767.8,70433.8,70502.7,1,okx-mark:BTC-USDT-SWAP:1772791200000
2026-03-06T11:00:00Z,1772794800000,BTCUSDT,70502.6,70609.6,70161.7,70186.4,1,okx-mark:BTC-USDT-SWAP:1772794800000
2026-03-06T12:00:00Z,1772798400000,BTCUSDT,70186.3,70200.1,69632.3,69894.6,1,okx-mark:BTC-USDT-SWAP:1772798400000
2026-03-06T13:00:00Z,1772802000000,BTCUSDT,69892.7,70312,69185.6,69186.9,1,okx-mark:BTC-USDT-SWAP:1772802000000
2026-03-06T14:00:00Z,1772805600000,BTCUSDT,69187.3,69236.1,68127.9,68375.9,1,okx-mark:BTC-USDT-SWAP:1772805600000
2026-03-06T15:00:00Z,1772809200000,BTCUSDT,68373.8,69062.8,68263.5,68458.4,1,okx-mark:BTC-USDT-SWAP:1772809200000
2026-03-06T16:00:00Z,1772812800000,BTCUSDT,68457.8,68755,68178,68414.6,1,okx-mark:BTC-USDT-SWAP:1772812800000
2026-03-06T17:00:00Z,1772816400000,BTCUSDT,68414.6,68612.7,67710.7,67919.3,1,okx-mark:BTC-USDT-SWAP:1772816400000
2026-03-06T18:00:00Z,1772820000000,BTCUSDT,67919.4,68439.5,67915,68143.4,1,okx-mark:BTC-USDT-SWAP:1772820000000
2026-03-06T19:00:00Z,1772823600000,BTCUSDT,68143.4,68441.5,67969.5,68090.4,1,okx-mark:BTC-USDT-SWAP:1772823600000
2026-03-06T20:00:00Z,1772827200000,BTCUSDT,68090.5,68248.6,67740.4,68080,1,okx-mark:BTC-USDT-SWAP:1772827200000
2026-03-06T21:00:00Z,1772830800000,BTCUSDT,68073.6,68296.3,67897.8,68260.1,1,okx-mark:BTC-USDT-SWAP:1772830800000
2026-03-06T22:00:00Z,1772834400000,BTCUSDT,68260.1,68405.8,68189.6,68287.2,1,okx-mark:BTC-USDT-SWAP:1772834400000
2026-03-06T23:00:00Z,1772838000000,BTCUSDT,68289.2,68334,68059.4,68081.1,1,okx-mark:BTC-USDT-SWAP:1772838000000
2026-03-07T00:00:00Z,1772841600000,BTCUSDT,68081.1,68358.2,68073.4,68246.7,1,okx-mark:BTC-USDT-SWAP:1772841600000
2026-03-07T01:00:00Z,1772845200000,BTCUSDT,68246.8,68338.4,68147,68222.1,1,okx-mark:BTC-USDT-SWAP:1772845200000
2026-03-07T02:00:00Z,1772848800000,BTCUSDT,68222.2,68334.1,68025.4,68310.6,1,okx-mark:BTC-USDT-SWAP:1772848800000
2026-03-07T03:00:00Z,1772852400000,BTCUSDT,68310.7,68519.2,68071.9,68072.7,1,okx-mark:BTC-USDT-SWAP:1772852400000
2026-03-07T04:00:00Z,1772856000000,BTCUSDT,68072.6,68116.1,67782.1,68031.3,1,okx-mark:BTC-USDT-SWAP:1772856000000
2026-03-07T05:00:00Z,1772859600000,BTCUSDT,68031,68112.3,67875.2,67991.9,1,okx-mark:BTC-USDT-SWAP:1772859600000
2026-03-07T06:00:00Z,1772863200000,BTCUSDT,67991.8,67992.7,67589.7,67657.9,1,okx-mark:BTC-USDT-SWAP:1772863200000
2026-03-07T07:00:00Z,1772866800000,BTCUSDT,67657.9,67831.3,67403.3,67809.1,1,okx-mark:BTC-USDT-SWAP:1772866800000
2026-03-07T08:00:00Z,1772870400000,BTCUSDT,67809,68003.8,67678.3,67758.7,1,okx-mark:BTC-USDT-SWAP:1772870400000
2026-03-07T09:00:00Z,1772874000000,BTCUSDT,67758.8,68043.7,67696.5,67960.5,1,okx-mark:BTC-USDT-SWAP:1772874000000
2026-03-07T10:00:00Z,1772877600000,BTCUSDT,67960.5,68065.8,67831.7,67845.4,1,okx-mark:BTC-USDT-SWAP:1772877600000
2026-03-07T11:00:00Z,1772881200000,BTCUSDT,67845.5,68194.6,67813.5,67973.1,1,okx-mark:BTC-USDT-SWAP:1772881200000
2026-03-07T12:00:00Z,1772884800000,BTCUSDT,67973.1,68053.6,67857.7,67956.8,1,okx-mark:BTC-USDT-SWAP:1772884800000
2026-03-07T13:00:00Z,1772888400000,BTCUSDT,67956.8,68046.2,67816.7,67897.4,1,okx-mark:BTC-USDT-SWAP:1772888400000
2026-03-07T14:00:00Z,1772892000000,BTCUSDT,67897.5,68059.5,67580.1,67982,1,okx-mark:BTC-USDT-SWAP:1772892000000
2026-03-07T15:00:00Z,1772895600000,BTCUSDT,67982.2,68007,67737.4,67850.3,1,okx-mark:BTC-USDT-SWAP:1772895600000
2026-03-07T16:00:00Z,1772899200000,BTCUSDT,67850.3,67858.1,67674.3,67757.9,1,okx-mark:BTC-USDT-SWAP:1772899200000
2026-03-07T17:00:00Z,1772902800000,BTCUSDT,67758,67909.7,67731.1,67755.3,1,okx-mark:BTC-USDT-SWAP:1772902800000
2026-03-07T18:00:00Z,1772906400000,BTCUSDT,67755.3,67756.8,67446.5,67535.4,1,okx-mark:BTC-USDT-SWAP:1772906400000
2026-03-07T19:00:00Z,1772910000000,BTCUSDT,67535.4,67547.5,66898.6,67046,1,okx-mark:BTC-USDT-SWAP:1772910000000
2026-03-07T20:00:00Z,1772913600000,BTCUSDT,67045.7,67406.2,67031.5,67355.7,1,okx-mark:BTC-USDT-SWAP:1772913600000
2026-03-07T21:00:00Z,1772917200000,BTCUSDT,67355.8,67443,67239.2,67413.2,1,okx-mark:BTC-USDT-SWAP:1772917200000
2026-03-07T22:00:00Z,1772920800000,BTCUSDT,67413.2,67435.1,67058.5,67227.2,1,okx-mark:BTC-USDT-SWAP:1772920800000
2026-03-07T23:00:00Z,1772924400000,BTCUSDT,67226.4,67368.1,67149.3,67226.9,1,okx-mark:BTC-USDT-SWAP:1772924400000
2026-03-08T00:00:00Z,1772928000000,BTCUSDT,67226.9,67450.5,67147.4,67160.3,1,okx-mark:BTC-USDT-SWAP:1772928000000
2026-03-08T01:00:00Z,1772931600000,BTCUSDT,67160.3,67323.1,67057.4,67264.9,1,okx-mark:BTC-USDT-SWAP:1772931600000
2026-03-08T02:00:00Z,1772935200000,BTCUSDT,67264.9,67394.9,66798,66892.9,1,okx-mark:BTC-USDT-SWAP:1772935200000
2026-03-08T03:00:00Z,1772938800000,BTCUSDT,66893.8,67065.6,66813.5,66980.5,1,okx-mark:BTC-USDT-SWAP:1772938800000
2026-03-08T04:00:00Z,1772942400000,BTCUSDT,66979.5,67067.9,66513.2,66612.8,1,okx-mark:BTC-USDT-SWAP:1772942400000
2026-03-08T05:00:00Z,1772946000000,BTCUSDT,66612.8,67213.7,66597.7,67112.2,1,okx-mark:BTC-USDT-SWAP:1772946000000
2026-03-08T06:00:00Z,1772949600000,BTCUSDT,67112.2,67202.5,67004.7,67131.7,1,okx-mark:BTC-USDT-SWAP:1772949600000
2026-03-08T07:00:00Z,1772953200000,BTCUSDT,67131.7,67427.1,67122.4,67279.3,1,okx-mark:BTC-USDT-SWAP:1772953200000
2026-03-08T08:00:00Z,1772956800000,BTCUSDT,67279.3,67539.1,67119.4,67500.6,1,okx-mark:BTC-USDT-SWAP:1772956800000
2026-03-08T09:00:00Z,1772960400000,BTCUSDT,67500.6,67863.9,67436.6,67645.4,1,okx-mark:BTC-USDT-SWAP:1772960400000
2026-03-08T10:00:00Z,1772964000000,BTCUSDT,67645.7,68162.2,67645.7,67874.2,1,okx-mark:BTC-USDT-SWAP:1772964000000
2026-03-08T11:00:00Z,1772967600000,BTCUSDT,67873.8,67873.8,67366.5,67477.5,1,okx-mark:BTC-USDT-SWAP:1772967600000
2026-03-08T12:00:00Z,1772971200000,BTCUSDT,67477.5,67621,66850.6,67286.9,1,okx-mark:BTC-USDT-SWAP:1772971200000
2026-03-08T13:00:00Z,1772974800000,BTCUSDT,67286.8,67404.6,66792.1,67206.3,1,okx-mark:BTC-USDT-SWAP:1772974800000
2026-03-08T14:00:00Z,1772978400000,BTCUSDT,67206.3,67396.7,67021.3,67305.1,1,okx-mark:BTC-USDT-SWAP:1772978400000
2026-03-08T15:00:00Z,1772982000000,BTCUSDT,67305.2,67340.6,67038.6,67174,1,okx-mark:BTC-USDT-SWAP:1772982000000
2026-03-08T16:00:00Z,1772985600000,BTCUSDT,67173.7,67228,66770.9,66842.8,1,okx-mark:BTC-USDT-SWAP:1772985600000
2026-03-08T17:00:00Z,1772989200000,BTCUSDT,66842.7,67147.4,66766.5,67011.3,1,okx-mark:BTC-USDT-SWAP:1772989200000
2026-03-08T18:00:00Z,1772992800000,BTCUSDT,67013.3,67044,66713.9,66782,1,okx-mark:BTC-USDT-SWAP:1772992800000
2026-03-08T19:00:00Z,1772996400000,BTCUSDT,66781,67434.1,66747.4,67302.7,1,okx-mark:BTC-USDT-SWAP:1772996400000
2026-03-08T20:00:00Z,1773000000000,BTCUSDT,67302.6,67479.5,66992.3,67189.9,1,okx-mark:BTC-USDT-SWAP:1773000000000
2026-03-08T21:00:00Z,1773003600000,BTCUSDT,67190.1,67230.8,66691.8,66978.7,1,okx-mark:BTC-USDT-SWAP:1773003600000
2026-03-08T22:00:00Z,1773007200000,BTCUSDT,66978.6,66983.5,65586.1,66208,1,okx-mark:BTC-USDT-SWAP:1773007200000
2026-03-08T23:00:00Z,1773010800000,BTCUSDT,66208,66542.2,65896.2,65940.9,1,okx-mark:BTC-USDT-SWAP:1773010800000
2026-03-09T00:00:00Z,1773014400000,BTCUSDT,65940.9,66736.1,65783.5,66330.5,1,okx-mark:BTC-USDT-SWAP:1773014400000
2026-03-09T01:00:00Z,1773018000000,BTCUSDT,66330.6,66661.1,66095,66161.4,1,okx-mark:BTC-USDT-SWAP:1773018000000
2026-03-09T02:00:00Z,1773021600000,BTCUSDT,66161.4,66673.4,65923.6,66496.7,1,okx-mark:BTC-USDT-SWAP:1773021600000
2026-03-09T03:00:00Z,1773025200000,BTCUSDT,66496.8,67637.5,66477.8,67168,1,okx-mark:BTC-USDT-SWAP:1773025200000
2026-03-09T04:00:00Z,1773028800000,BTCUSDT,67168,67577.9,67068.5,67099.4,1,okx-mark:BTC-USDT-SWAP:1773028800000
2026-03-09T05:00:00Z,1773032400000,BTCUSDT,67103.1,68020.5,67081.7,67869.8,1,okx-mark:BTC-USDT-SWAP:1773032400000
2026-03-09T06:00:00Z,1773036000000,BTCUSDT,67869.8,67897.3,67215.3,67234.8,1,okx-mark:BTC-USDT-SWAP:1773036000000
2026-03-09T07:00:00Z,1773039600000,BTCUSDT,67234.8,67527.7,66836.7,67505.2,1,okx-mark:BTC-USDT-SWAP:1773039600000
2026-03-09T08:00:00Z,1773043200000,BTCUSDT,67505.1,67894,67338.1,67778.2,1,okx-mark:BTC-USDT-SWAP:1773043200000
2026-03-09T09:00:00Z,1773046800000,BTCUSDT,67778.1,68409.9,67533.4,67943.9,1,okx-mark:BTC-USDT-SWAP:1773046800000
2026-03-09T10:00:00Z,1773050400000,BTCUSDT,67943.9,68050.9,67523.8,67577.5,1,okx-mark:BTC-USDT-SWAP:1773050400000
2026-03-09T11:00:00Z,1773054000000,BTCUSDT,67576.5,67833.6,67299.2,67730.1,1,okx-mark:BTC-USDT-SWAP:1773054000000
2026-03-09T12:00:00Z,1773057600000,BTCUSDT,67730.2,68310.5,67722,68121.5,1,okx-mark:BTC-USDT-SWAP:1773057600000
2026-03-09T13:00:00Z,1773061200000,BTCUSDT,68121.4,69265.6,68098.1,68943.8,1,okx-mark:BTC-USDT-SWAP:1773061200000
2026-03-09T14:00:00Z,1773064800000,BTCUSDT,68945.8,69444.1,68655.8,69119.8,1,okx-mark:BTC-USDT-SWAP:1773064800000
2026-03-09T15:00:00Z,1773068400000,BTCUSDT,69119.7,69224.8,68707.7,68836.7,1,okx-mark:BTC-USDT-SWAP:1773068400000
2026-03-09T16:00:00Z,1773072000000,BTCUSDT,68836.7,69200.4,68596.5,68923.3,1,okx-mark:BTC-USDT-SWAP:1773072000000
2026-03-09T17:00:00Z,1773075600000,BTCUSDT,68923.4,69056.3,68240.5,68561,1,okx-mark:BTC-USDT-SWAP:1773075600000
2026-03-09T18:00:00Z,1773079200000,BTCUSDT,68560.4,68677.9,68206.9,68323.8,1,okx-mark:BTC-USDT-SWAP:1773079200000
2026-03-09T19:00:00Z,1773082800000,BTCUSDT,68323.9,69474.4,68323.9,68953.1,1,okx-mark:BTC-USDT-SWAP:1773082800000
2026-03-09T20:00:00Z,1773086400000,BTCUSDT,68953.7,69107.6,68709.4,68917.8,1,okx-mark:BTC-USDT-SWAP:1773086400000
2026-03-09T21:00:00Z,1773090000000,BTCUSDT,68916.7,69064.4,68613.7,68878.4,1,okx-mark:BTC-USDT-SWAP:1773090000000
2026-03-09T22:00:00Z,1773093600000,BTCUSDT,68878.4,69007.5,68560,68597.9,1,okx-mark:BTC-USDT-SWAP:1773093600000
2026-03-09T23:00:00Z,1773097200000,BTCUSDT,68597.9,68662.4,68338.6,68389,1,okx-mark:BTC-USDT-SWAP:1773097200000
2026-03-10T00:00:00Z,1773100800000,BTCUSDT,68389,69254.4,68350.9,69120,1,okx-mark:BTC-USDT-SWAP:1773100800000
2026-03-10T01:00:00Z,1773104400000,BTCUSDT,69119.5,69350.2,68775.6,69221.7,1,okx-mark:BTC-USDT-SWAP:1773104400000
2026-03-10T02:00:00Z,1773108000000,BTCUSDT,69221.6,70548.4,69065.6,70235.4,1,okx-mark:BTC-USDT-SWAP:1773108000000
2026-03-10T03:00:00Z,1773111600000,BTCUSDT,70234.8,70338.5,69347.1,69397.2,1,okx-mark:BTC-USDT-SWAP:1773111600000
2026-03-10T04:00:00Z,1773115200000,BTCUSDT,69397,70096.4,69397,70036.5,1,okx-mark:BTC-USDT-SWAP:1773115200000
2026-03-10T05:00:00Z,1773118800000,BTCUSDT,70038.7,70335,69856.2,69941.3,1,okx-mark:BTC-USDT-SWAP:1773118800000
2026-03-10T06:00:00Z,1773122400000,BTCUSDT,69941.3,70159.3,69723.4,69875.7,1,okx-mark:BTC-USDT-SWAP:1773122400000
2026-03-10T07:00:00Z,1773126000000,BTCUSDT,69874,70495.6,69797.1,70368,1,okx-mark:BTC-USDT-SWAP:1773126000000
